ID,name,sort.name,Gender
5852,Jerome Weidman,"Weidman, Jerome",Male
10222,L. S. Friedland,"Friedland, L. S.",Male
6154,William Hale White / Mark Rutherford (pseudonym),"Rutherford, Mark",Male
10236,Walter Lewin,"Lewin, Walter",Male
6795,F. A. Voigt,"Voigt, F. A.",Male
6468,John G. Brandon,"Brandon, John G.",Male
7794,Hugh Lancelot Beales,"Beales, Hugh Lancelot",Male
6698,Daniel Corkery,"Corkery, Daniel",Male
6301,Paul de Kruif,"de Kruif, Paul",Male
10426,J. B. Hobman,"Hobman, J. B.",Male
10235,"Herbert John Gladstone, 1st Viscount Gladstone","Gladstone, Herbert John, Viscount",Male
7819,Hensley Henson,"Henson, Hensley",Male
5,Louis Aragon,"Aragon, Louis",Male
8063,Arnold Lunn,"Lunn, Arnold",Male
7258,G. D. H. Cole,"Cole, G. D. H.",Male
10232,D. S. Margoliouth,"Margoliouth, D. S.",Male
7675,Immanuel Kant,"Kant, Immanuel",Male
7169,Haldane Macfall,"Macfall, Haldane",Male
10205,Marcel Brion,"Brion, Marcel",Male
6499,Arthur Schnitzler,"Schnitzler, Arthur",Male
6814,Peter Quennell,"Quennell, Peter",Male
5851,Edward J. O'Brien,"O'Brien, Edward J.",Male
7319,George Derwent Thomson,"Thomson, George Derwent",Male
5796,Hugh Clevely,"Clevely, Hugh",Male
5669,William Le Queux,"Le Queux, William",Male
6590,William Watts,"Watts, William",Male
7681,Lancelot Thomas Hogben,"Hogben, Lancelot Thomas",Male
8088,Harry Levin,"Levin, Harry",Male
300,Archibald MacLeish,"MacLeish, Archibald",Male
6307,John Macmurray,"Macmurray, John",Male
7180,William Seabrook,"Seabrook, William",Male
7579,Roark Bradford,"Bradford, Roark",Male
9816,Edwin Björkman,"Björkman, Edwin",Male
7236,Joseph A. Seiss,"Seiss, Joseph A.",Male
7954,Edward Hutton,"Hutton, Edward",Male
6765,R. W. Livingstone,"Livingstone, Richard Winn",Male
7676,Louis Infield,"Infield, Louis",Male
6875,Toyoichirō Nogami,"Nogami, Toyoichirō",Male
5780,William Hazlitt,"Hazlitt, William",Male
6367,W. C. Tuttle,"Tuttle, W. C.",Male
7363,A. Clutton-Brock,"Clutton-Brock, A.",Male
519,James Stern,"Stern, James",Male
7918,J. Y. T. Greig,"Greig, J. Y. T.",Male
7803,C. S. Ranga Iyer,"Ranga Iyer, C. S.",Male
8072,James Maclaren Cobban,"Cobban, J. Maclaren",Male
5442,C. Day Lewis,"Day Lewis, C.",Male
5683,Peter de Polnay,"Polnay, Peter de",Male
6721,George Edward Moore,"Moore, George Edward",Male
5618,Charles Dickens,"Dickens, Charles",Male
10506,Saint-John Perse,Saint-John Perse,Male
10224,Jean Racine,"Racine, Jean",Male
6834,Carl Gustav Jung,"Jung, Carl Gustav",Male
6523,William Smith,"Smith, William",Male
7941,H. V. Morton,"Morton, H. V.",Male
6256,Francis Wrigley Hirst,"Hirst, Francis Wrigley",Male
7894,Geoffrey Grigson,"Grigson, Geoffrey",Male
5414,Peter Abelard,"Abelard, Peter",Male
5513,George Bernard Shaw,"Shaw, George Bernard",Male
6655,Lascelles Abercrombie,"Abercrombie, Lascelles",Male
10127,Pierre de Lano,"de Lano, Pierre",Male
9804,Siegfried Sassoon,"Sassoon, Siegfried",Male
8065,Woodrow Wilson,"Wilson, Woodrow",Male
5966,C. J. Sisson,"Sisson, Charles Jasper",Male
6385,Milovan Djilas,"Djilas, Milovan",Male
7740,Edward Carpenter,"Carpenter, Edward",Male
6702,Léon Gozlan,"Gozlan, Léon",Male
10067,Confucius,Confucius,Male
10250,Richard Church,"Church, Richard",Male
6482,A. E. W. Mason,"Mason, A. E. W.",Male
6426,Georg Wilhelm Friedrich Hegel,"Hegel, Georg Wilhelm Friedrich",Male
5808,Friedrich Nietzsche,"Nietzsche, Friedrich",Male
6173,John H. Muirhead,"Muirhead, John H.",Male
6121,Arthur Waugh,"Waugh, Arthur",Male
6660,Webb Miller,"Miller, Webb",Male
10501,Lucius Annaeus Seneca,Seneca,Male
5622,Patrick Leigh Fermor,"Fermor, Patrick Leigh",Male
6790,Edgar R. Jones,"Jones, Edgar R.",Male
10197,J. F. Brown,"Brown, J. F.",Male
6857,Malcolm Cowley,"Cowley, Malcolm",Male
9782,Ford K. Brown,"Brown, Ford K.",Male
6136,Robert Mason,"Mason, Robert",Male
10411,Norman Macleod,"Macleod, Norman",Male
7653,Joseph Moncure March,"March, Joseph Moncure",Male
8253,John Nichol,"Nichol, John",Male
6408,Ananda K. Coomaraswamy,"Coomaraswamy, Ananda Kentish",Male
6578,"John Palmer / Francis Beeding, David Pilgrim (pseudonyms)","Palmer, John",Male
6708,William Peacock,"Peacock, William",Male
7497,Alan Porter,"Porter, Alan",Male
7545,H. Montgomery Hyde,"Hyde, H. Montgomery",Male
6016,Frederic Prokosch,"Prokosch, Frederic",Male
6515,Francis Stuart,"Stuart, Francis",Male
7041,Laurance Lyon,"Lyon, Laurance",Male
7433,Rowland Walker,"Walker, Rowland",Male
10318,A. L. Maycock,"Maycock, A. L.",Male
6008,W. E. Williams,"Williams, W. E.",Male
7167,Frederic Lees,"Lees, Frederic",Male
6917,Robert Dell,"Dell, Robert",Male
8229,V. S. Pritchett,"Pritchett, V. S.",Male
6454,R. W. King,"King, R. W.",Male
6413,Milton M. Propper,"Propper, Milton M.",Male
8186,Benjamin F. Glazer,"Glazer, Benjamin F.",Male
7935,W. Chetham-Strode,"Chetham-Strode, Warren",Male
10124,John Pollock,"Pollock, John",Male
6811,Whately Carington / Walter Whately Smith,"Carington, Whately",Male
6592,Mikhail Aleksandrovich Sholokhov / Михаил Александрович Шолохов,"Sholokhov, Mikhail",Male
6054,Alfred Hubert Mendes,"Mendes, Alfred Hubert",Male
7896,Günther Stein,"Stein, Günther",Male
8254,W. Heath Robinson,"Robinson, W. Heath",Male
6542,Alphonse de Lamartine,"Lamartine, Alphonse de",Male
5423,D. H. Lawrence,"Lawrence, D. H.",Male
6829,George Orwell,"Orwell, George",Male
7980,Petronius,Petronius,Male
9805,Percy Bysshe Shelley,"Shelley, Percy Bysshe",Male
7403,Wilkie Collins,"Collins, Wilkie",Male
5454,William Dean Howells,"Howells, William Dean",Male
6208,Walter Scott,"Scott, Walter",Male
5846,Robert Louis Stevenson,"Stevenson, Robert Louis",Male
5744,William Makepeace Thackeray,"Thackeray, William Makepeace",Male
6872,A. E. Waite,"Waite, A. E.",Male
8184,Otto Weininger,"Weininger, Otto",Male
6168,Anton Chekhov / Anton Tchehov / Антон Павлович Чехов,"Chekhov, Anton",Male
7121,George Gordon Byron,"Byron, George Gordon Byron",Male
6832,Walter Alexander Raleigh,"Raleigh, Walter Alexander",Male
6769,"Thompson, D'Arcy Wentworth",D'Arcy Wentworth Thompson,Male
7917,Ilya Tolstoy,"Tolstoy, Ilya",Male
6743,John Victor Turner,"Turner, John Victor",Male
7352,George Ambrose Lloyd,"Lloyd, George Ambrose, Baron",Male
10307,Richard Rees,"Reese, Richard",Male
7585,P'êng-ch'un Chang,"Chang, P'êng-ch'un",Male
6371,M. R. Werner,"Werner, M. R.",Male
6178,C. E. Montague,"Montague, C. E.",Male
9708,John Murray,"Murray, John",Male
7616,Oswald Sickert,"Sickert, Oswald",Male
6134,Théophile Gautier,"Gautier, Théophile",Male
194,André Gide,"Gide, André",Male
5413,Leo Tolstoy / Лев Николаевич Толстой,"Tolstoy, Leo",Male
6021,John Steinbeck,"Steinbeck, John",Male
6164,William Shakespeare,"Shakespeare, William",Male
5783,Maxim Gorky / Максим Горький,"Gorky, Maxim",Male
224,Ernest Hemingway,"Hemingway, Ernest",Male
5790,H. G. Wells,"Wells, H. G.",Male
7556,Dante Alighieri,Dante Alighieri,Male
5515,Erle Stanley Gardner / Carleton Kendrake (pseudonym),"Gardner, Erle Stanley",Male
9608,Victor Llona,"Llona, Victor",Male
7784,Vernon Bartlett,"Bartlett, Vernon",Male
7050,Jean-Jacques Brousson,"Brousson, Jean-Jacques",Male
7276,André Chamson,"Chamson, André",Male
6444,Stephen Graham,"Graham, Stephen",Male
7795,R. S. Lambert,"Lambert, R. S.",Male
267,James Laughlin,"Laughlin, James",Male
6862,A. W. Lawrence,"Lawrence, A. W.",Male
7321,Herbert H. Marks,"Marks, Herbert Henry",Male
7957,Edgar A. Mowrer,"Mowrer, Edgar Ansel",Male
452,Selden Rodman,"Rodman, Selden",Male
9906,H. Rider Haggard,"Haggard, H. Rider",Male
7678,Axel Munthe,"Munthe, Axel",Male
7104,Marcel Aymé,"Aymé, Marcel",Male
9857,René Crevel,"Crevel, René",Male
5988,Gustave Flaubert,"Flaubert, Gustave",Male
6277,Gerard Manley Hopkins,"Hopkins, Gerard Manley",Male
7669,Victor Hugo,"Hugo, Victor",Male
6104,A. A. Milne,"Milne, A. A.",Male
405,Jean Prévost,"Prévost, Jean",Male
6996,Vincent van Gogh,"Gogh, Vincent van",Male
6053,Eugene Jolas,"Jolas, Eugene",Male
6859,James Weldon Johnson,"Johnson, James Weldon",Male
10368,Georges Braque,"Braque, Georges",Male
5857,Francis Grose,"Grose, Francis",Male
7646,Bernard Berenson,"Berenson, Bernard",Male
7721,Arthur Percival Newton,"Newton, Arthur Percival",Male
7100,Vachel Lindsay,"Lindsay, Vachel",Male
5791,Thomas Gray,"Gray, Thomas",Male
7205,Louis Golding,"Golding, Louis",Male
6255,Auguste Forel,"Forel, Auguste",Male
5516,H. C. Bailey,"Bailey, H. C.",Male
5629,Richard Brinsley Sheridan,"Sheridan, Richard Brinsley",Male
6218,Herbert John Clifford Grierson,"Grierson, H. J. C.",Male
7491,Henry Drummond,"Drummond, Henry",Male
7714,John Broadus Watson,"Watson, John Broadus",Male
10451,Henri Massis,"Massis, Henri",Male
6294,G. B. Harrison,"Harrison, G. B.",Male
8008,Huntly Carter,"Carter, Huntly",Male
7286,Arthur Wing Pinero,"Pinero, Arthur Wing",Male
10457,Miguel Covarrubias,"Covarrubias, Miguel",Male
10087,Tom Taylor,"Taylor, Tom",Male
7088,Okakura Kakuzō,"Kakuzō, Okakura",Male
6322,Edward Bulwer-Lytton,"Bulwer-Lytton, Edward",Male
6661,François Rabelais,"Rabelais, François",Male
8171,Max Solomon Mandell,"Mandell, Max Solomon",Male
6896,Philip MacDonald,"MacDonald, Philip",Male
6651,Reginald Hargreaves,"Hargreaves, Reginald",Male
7383,John Thurlow,"Thurlow, John",Male
7576,Koot Hoomi,"Hoomi, Koot",Male
8220,Eugene Lyons,"Lyons, Eugene",Male
8081,Nowell Charles Smith,"Smith, Nowell Charles",Male
10316,Norman Anthony,"Anthony, Norman",Male
7551,Paul Peters,"Peters, Paul",Male
7206,Charles Wesley Sanders,"Sanders, Charles Wesley",Male
6070,J. C. Squire / Solomon Eagle (pseudonym),"Squire, J. C.",Male
7673,John Clark Ferguson,"Ferguson, John Clark",Male
7081,Robert Rylee,"Rylee, Robert",Male
6603,Anthony Berkely Cox / Francis Iles (pseudonym),"Iles, Francis",Male
7922,Iwan Bloch,"Bloch, Iwan",Male
7827,Henry Blanchamp,"Blanchamp, Henry",Male
7136,H. V. Marrot,"Marrot, H. V.",Male
6762,Clyde B. Clason,"Clason, Clyde B.",Male
10322,B. Traven,"Traven, B.",Male
10631,Vladimir Dixon,"Dixon, Vladimir",Male
9639,Richard Johnson / Richard Johns,"Johns, Richard",Male
10406,Roger Roughton,"Roughton, Roger",Male
6977,Richard Crashaw,"Crashaw, Richard",Male
1775,Earl Henry Brewster,"Brewster, Earl Henry",Male
6525,Dean Hawkins,"Hawkins, Dean",Male
8154,Whidden Graham,"Graham, Whidden",Male
9713,George Macaulay Trevelyan,"Trevelyan, George Macaulay",Male
7905,Gerald F. Lahey,"Lahey, Gerald F.",Male
9846,Alan Steele,"Steele, Alan",Male
7762,Eugene Jared Young,"Young, Eugene Jared",Male
5995,Euripides,Euripides,Male
7409,Hillel Bernstein,"Bernstein, Hillel",Male
10487,R. Byron Webber,"Webber, R. Byron",Male
10632,G. V. L. Slingsby,"Slingsby, G. V. L.",Male
6941,Ernest Classen,"Classen, Ernest",Male
5992,G. T. Clapton,"Clapton, Georges Thomas",Male
7177,"Thomas Sackville, 1st Earl of Dorset","Sackville, Thomas, Earl of Dorset",Male
6639,William Maxse Meredith,"Meredith, William Maxse",Male
8050,L. E. Eeman,"Eeman, L. E.",Male
5402,E. P. O'Donnell,"O'Donnell, Edwin P.",Male
6279,William Rose Benét,"Benét, William Rose",Male
6869,R. C. Woodthorpe,"Woodthorpe, R. C.",Male
7413,Julian Rutherford Meade,"Meade, Julian Rutherford",Male
8263,Henry Harrington,"Harrington, Henry",Male
7338,H. Whyte,"Whyte, H.",Male
8156,Percival G. Bull,"Bull, Percival G.",Male
7239,Cameron Rogers,"Rogers, Cameron",Male
8213,Foxhall Daingerfield,"Daingerfield, Foxhall",Male
6717,Maurice Gerschon Hindus,"Hindus, Maurice Gerschon",Male
7621,Frederick Creighton Wellman / C. Kay-Scott (pseudonym),"Kay-Scott, C.",Male
7314,Arthur William Reed,"Reed, Arthur William",Male
7685,Henry Woodcock,"Woodcock, Henry",Male
7460,Hastings Crossley,"Crossley, Hastings",Male
6796,Walton Hall Smith,"Smith, Walton Hall",Male
7249,Stacy Aumonier,"Aumonier, Stacy",Male
10267,Melrich V. Rosenberg,"Rosenberg, Melrich V.",Male
6576,Choderlos de Laclos,"Laclos, Choderlos de",Male
6519,George Henry Borrow,"Borrow, George Henry",Male
6305,Walter W. Skeat,"Skeat, Walter William",Male
5929,Graham Montague Jeffries / Bruce Graeme (pseudonym),"Graeme, Bruce",Male
6632,Alexander Woollcott,"Woollcott, Alexander",Male
10249,John Busse,"Busse, John",Male
7329,H. P. Adams,"Adams, H. P.",Male
8158,Austin Clarke,"Clarke, Austin",Male
7126,George Lowther Steer,"Steer, George Lowther",Male
7171,Osbert Burdett,"Burdett, Osbert",Male
5765,Robert George Dean,"Dean, Robert George",Male
7255,Maurice Hewlett,"Hewlett, Maurice",Male
9898,Paul Hervey Fox,"Fox, Paul Hervey",Male
6344,Jimmie Charters,"Charters, Jimmie",Male
10424,Ellery Sedgwick,"Sedgwick, Ellery",Male
6932,Anissime Krougliakoff,"Krougliakoff, Anissime",Male
8224,Conrad Arthur Skinner / Michael Maurice (pseudonym),"Maurice, Michael",Male
9630,Harold Heathcote-Williams,"Heathcote-Williams, Harold",Male
8104,Joseph Francis Delany / Joel Y. Dane (pseudonym),"Dane, Joel Y.",Male
6328,Edward W. Titus,"Titus, Edward W.",Male
6117,Harold Eaton,"Eaton, Harold",Male
7054,Herbert Ferneé,"Ferneé, Herbert",Male
6386,Bhagwãn Shri Hamsa,"Hamsa, Bhagwãn Shri",Male
6106,Carl Christian Hyllested,"Hyllested, Carl Christian",Male
10233,J. Wilson Harper,"Harper, J. Wilson",Male
8388,Geoffrey West,"West, Geoffrey",Male
7222,Henry H. Bootes,"Bootes, Henry H.",Male
7042,Herbert Francis Saltmarsh,"Saltmarsh, Herbert Francis",Male
8231,L. A. Pavey,"Pavey, L. A.",Male
10281,C. David Stelling,"Stelling, C. David",Male
7776,Theodore Tourrier / Hwuy-Ung,"Tourrier, Theodore",Male
8082,J. C. Maxwell Garnett,"Garnett, J. C. Maxwell",Male
8009,A. L. Fovitzky,"Fovitzky, A. L.",Male
10401,Bruce Crawford,"Crawford, Bruce",Male
10491,C. S. St. Brelade Seale,"St. Brelade Seale, C. S.",Male
5767,Clifford Johnson,"Johnson, Clifford",Male
7817,Ernest L. Van Wagner,"Van Wagner, Ernest L.",Male
9900,Frank Tatchell,"Tatchell, Frank",Male
9743,Hamish McLaurin,"McLaurin, Hamish",Male
10490,Hugh Beresford,"Beresford, Hugh",Male
10138,John Armstrong,"Armstrong, John",Male
7148,John Arnold,"Arnold, John",Male
7078,John Howard,"Howard, John",Male
8036,Noel Forrest,"Forrest, Noel",Male
11088,Oscar Levy,"Levy, Oscar",Male
11090,Bayard Qunicy Morgan,"Morgan, Bayard Qunicy",Male
11075,Viscount Astor,"Astor, Viscount",Male
11073,Fred Henderson,"Henderson, Fred",Male
1803,Frank Harris,"Harris, Frank",Male
11089,Jacob Epstein,"Epstein, Jacob",Male
10991,Charles Nordhoff,"Nordhoff, Charles",Male
10993,Angus Burrell,"Burrell, Angus",Male
10994,A. C. Haddon,"Haddon, A. C.",Male
11091,Herbert Kingsley Long,"Long, H. Kingsley",Male
10997,Adrian Alington,"Alington, Adrian",Male
10970,Hugh Dalton,"Dalton, Hugh",Male
10978,Ernest Jones,"Jones, Ernest",Male
11080,Leonard Whibley,"Whibley, Leonard",Male
11079,Paget Toynbee,"Toynbee, Paget",Male
10989,Rollin Kirby,"Kirby, Rollin",Male
11015,Lewis Perry Curtis,"Curtis, Lewis Perry",Male
10979,Walker Evans,"Evans, Walker",Male
10977,Gluyas Williams,"Williams, Gluyas",Male
10986,Arthur J. Cummings,"Cummings, Arthur J.",Male
10987,Henry Watkin,"Watkin, Henry",Male
11086,Keith Winter,"Winter, Keith",Male
742,Rollo Myers,"Myers, Rollo",Male
10980,H. C. Minchin,"Minchin, H. C.",Male
10995,A. M. Carr-Saunders,"Carr-Saunders, A. M.",Male
11076,Keith A. H. Murray,"Murray, Keith A. H.",Male
11087,Fred B. Millett,"Millett, Fred B.",Male
10992,James Norman Hall,"Hall, James Norman",Male
10996,H. A. L. Fisher,"Fisher, H. A. L.",Male
10969,Stafford Cripps,"Cripps, Stafford",Male
10971,S. K. Ratcliffe,"Ratcliffe, S. K.",Male
11074,Arthur Salter,"Salter, Arthur",Male
10965,Benito Mussolini,"Mussolini, Benito",Male
10973,Allan McNab,"McNab, Allan",Male
10046,Konrad Bercovici,"Bercovici, Konrad",Male
10998,L. E. O. Charlton,"Charlton, L. E. O.",Male
11078,Kathleen Millay,"Millay, Kathleen",
10498,Morya,Morya,
10975,Dale Beronius,"Beronius, Dale",
10985,Sidney Gutman,"Gutman, Sidney",
10988,Milton Bronner,"Bronner, Milton",
10974,W. C. Shepard,"Shepard, W. C.",
10976,Bart Haley,"Haley, Bart",
6017,Roy Sheldon,"Sheldon, Roy",
10524,Fabian Society,Fabian Society,
11084,George Ellidge,"Ellidge, George",
7854,Philip Mechem,"Mechem, Philip",
9821,Keith Trask,"Trask, Keith",
10400,Adelaide Walker,"Walker, Adelaide",
6403,Jessie Muir,"Muir, Jessie",
6802,J. K. M. Shirazi,"Shirazi, J. K. M.",
7617,Dave Marlowe,"Marlowe, Dave",
10193,M. Shirokov,"Shirokov, M.",
6181,Norman Venner,"Venner, Norman",
7181,W. Seymour Leslie,"Leslie, W. Seymour",
7973,Francis Bamford,"Bamford, Francis",
5434,J. S. Scott,"Scott, J. S.",
6240,W. Reid Chappell,"Chappell, W. Reid",
7036,Robert A. Hamblin,"Hamblin, Robert A.",
9810,William Marchant,"Marchant, William",
8000,Jean McWilliam,"McWilliam, Jean",
6198,William James Clarke / G. F. Monkshood (pseudonym),"Monkshood, G. F.",
8196,L. Callender,"Callender, L.",
10448,A. L. Vincent,"Vincent, A. L.",
10220,Ada Tier,"Tier, Ada",
10404,Arnold Johnson,"Johnson, Arnold",
10403,Boris Israel,"Israel, Boris",
8259,Douglas D. Kennedy,"Kennedy, Douglas D.",
10486,F. Carmichael Brinton,"Brinton, F. Carmichael",
5734,Frank A. Clement,"Clement, Frank A.",
10488,H. E. H. Tracy,"Tracy, H. E. H.",
10063,I. R. G. Hart,"Hart, I. R. G.",
10218,J. Louis Stoll,"Stoll, J. Louis",
10402,Jessie Wakefield,"Wakefield, Jesse",
9817,Mervyn Lagden,"Lagden, Mervyn",
6585,Richard Thirsk,"Thirsk, Richard",
6379,T. H. Crosfield,"Crosfield, T. H.",
10437,W. H. Williamson,"Williamson, W. H",
